Species	Status	min_age	max_age
Hugueneysaurus_globidens	extinct	23.03	28.4
Hugueneysaurus_globidens	extinct	23.03	28.1
Hugueneysaurus_globidens	extinct	22.4	23.03
Eolacerta	extinct	56	59.2
Eolacerta	extinct	48.6	55.8
Eolacerta	extinct	47.8	56
Eolacerta	extinct	47.8	56
Eolacerta	extinct	47.8	56
Eolacerta	extinct	48.6	55.8
Eolacerta	extinct	47.8	56
Geiseltaliellus_lamandini	extinct	15.97	56
Pseudolacerta_mucronata	extinct	15.97	56
Pseudolacerta_quercyini	extinct	15.97	56
Uromastyx_europaeus	extinct	15.97	56
Quercygama_galliae	extinct	15.97	56
Cadurcogekko_piveteaui	extinct	15.97	56
Plesiolacerta_lydekkeri	extinct	15.97	56
Quercycerta_maxima	extinct	15.97	56
Mosasauridae	extinct	89.8	93.9
Mediolacerta_roceki	extinct	15.97	56
Pseudeumeces_cadurcensis	extinct	15.97	56
Dracaenosaurus_croizeti	extinct	15.97	56
Brevisaurus_smithi	extinct	15.97	56
Ayalasaurus_tenuis	extinct	15.97	56
Scincomorpha	extinct	48.6	55.8
Scincomorpha	extinct	33.9	38
Placosaurus_rugosus	extinct	33.9	38
Placosaurus_rugosus	extinct	15.97	56
Placosaurus_rugosus	extinct	33.9	38
Acrodonta	extinct	58.7	61.7
Qianshanosaurus_huangpuensis	extinct	61.7	66
Paraplacosauriops_quercyi	extinct	15.97	56
Qianshanosaurus_huangpuensis	extinct	61.7	66
Tinosaurus_doumuensis	extinct	58.7	61.7
Anhuisaurus_huainanensis	extinct	58.7	61.7
Changjiangosaurus_huananensis	extinct	61.7	66
Anqingosaurus	extinct	61.7	66
Placosaurus_estesi	extinct	33.9	37.2
Paraplacosauriops_quercyi	extinct	33.9	38
Placosaurus	extinct	48.6	55.8
Placosaurus	extinct	38	41.3
Placosaurus	extinct	33.9	38
Placosaurus_mongoliensis	extinct	37.2	48.6
Placosaurus	extinct	33.9	38
Placosaurus	extinct	33.9	38
Placosaurus	extinct	33.9	38
Placosaurus	extinct	33.9	38
Placosaurus	extinct	33.9	37.2
Placosaurus	extinct	33.9	37.2
Placosaurus	extinct	33.9	38
Placosaurus	extinct	33.9	38
Placosaurus	extinct	15.97	56
Placosauriops_weigelti	extinct	41.3	47.8
Placosauriops_weigelti	extinct	40.4	48.6
Paraxestops_stehlini	extinct	33.9	38
Melanosaurini	extinct	48.6	55.8
Dopasia_roqueprunensis	extinct	28.4	33.9
Dopasia_roqueprunensis	extinct	28.4	33.9
Dopasia_roqueprunensis	extinct	23.03	33.9
Dopasia_roqueprunensis	extinct	23.03	33.9
Dopasia_roqueprunensis	extinct	23.03	28.4
Ophisauromimus_frayssensis	extinct	23.03	28.4
Ophisauromimus_frayssensis	extinct	23.03	28.4
Ophisauromimus_coderetensis	extinct	23.03	28.4
Ophisauromimus_coderetensis	extinct	28.4	33.9
Anguis	extinct	33.9	38
Anguis	extinct	33.9	38
Anguis	extinct	33.9	38
Anguis	extinct	33.9	37.2
Anguis	extinct	33.9	37.2
Anguis	extinct	33.9	38
Anguis	extinct	28.4	33.9
Anguis	extinct	28.4	33.9
Anguis	extinct	28.4	33.9
Anguis	extinct	23.03	33.9
Anguis	extinct	23.03	28.4
Helvetisaurus_picteti	extinct	33.9	38
Helvetisaurus_picteti	extinct	33.9	37.2
Helvetisaurus_picteti	extinct	33.9	38
Helvetisaurus_picteti	extinct	33.9	38
Helvetisaurus_picteti	extinct	33.9	37.2
Helvetisaurus_picteti	extinct	33.9	37.2
Helvetisaurus_picteti	extinct	33.9	37.2
Helvetisaurus	extinct	38	41.3
Helvetisaurus	extinct	28.4	33.9
Pseudopus_moguntinus	extinct	23.03	28.4
Pseudopus_moguntinus	extinct	23.03	28.4
Anguini	extinct	61.6	66
Anguini	extinct	48.6	55.8
Anguini	extinct	48.6	55.8
Anguini	extinct	47.8	56
Anguini	extinct	48.6	55.8
Anguini	extinct	48.6	55.8
Anguini	extinct	48.6	55.8
Anguini	extinct	41.3	47.8
Anguini	extinct	38	41.3
Anguini	extinct	38	41.3
Anguini	extinct	33.9	38
Anguini	extinct	33.9	38
Anguini	extinct	33.9	38
Anguini	extinct	33.9	37.2
Anguini	extinct	33.9	38
Anguini	extinct	33.9	38
Anguini	extinct	33.9	38
Anguini	extinct	33.9	38
Anguini	extinct	33.9	38
Anguini	extinct	33.9	38
Anguini	extinct	33.9	37.2
Anguini	extinct	33.9	38
Anguini	extinct	33.9	38
Anguini	extinct	33.9	38
Anguini	extinct	33.9	37.2
Anguini	extinct	33.9	38
Anguini	extinct	28.4	33.9
Anguini	extinct	28.4	33.9
Anguini	extinct	28.4	33.9
Anguini	extinct	28.4	33.9
Anguini	extinct	28.4	33.9
Anguini	extinct	28.4	33.9
Anguini	extinct	28.4	33.9
Anguini	extinct	28.4	33.9
Anguini	extinct	28.4	33.9
Anguini	extinct	23.03	33.9
Anguini	extinct	23.03	33.9
Anguini	extinct	23.03	28.1
Anguini	extinct	23.03	28.1
Anguini	extinct	23.03	28.4
Anguini	extinct	23.03	28.4
Anguini	extinct	23.03	28.4
Anguini	extinct	23.03	28.4
Saniwa_orsmaelensis	extinct	48.6	55.8
Saniwa_orsmaelensis	extinct	47.8	56
Saniwa	extinct	48.6	55.8
Saniwa	extinct	47.8	56
Saniwa	extinct	47.8	56
Saniwa	extinct	38	41.3
Saniwa	extinct	33.9	38
Eurheloderma_gallicum	extinct	15.97	56
Eurheloderma_gallicum	extinct	38	41.3
Eurheloderma_gallicum	extinct	33.9	38
Eurheloderma_gallicum	extinct	33.9	38
Eurheloderma_gallicum	extinct	33.9	37.2
Helodermatidae	extinct	48.6	55.8
Helodermatidae	extinct	48.6	55.8
Helodermatidae	extinct	47.8	56
Helodermatidae	extinct	48.6	55.8
Helodermatidae	extinct	38	41.3
Helodermatidae	extinct	28.4	33.9
Helodermatidae	extinct	28.4	33.9
Varaniformes	extinct	58.7	61.7
Necrosaurus_cayluxi	extinct	15.97	56
Necrosaurus_cayluxi	extinct	33.9	38
Necrosaurus_cayluxi	extinct	33.9	38
Necrosaurus_cayluxi	extinct	33.9	38
Necrosaurus_cayluxi	extinct	33.9	38
Necrosaurus_cayluxi	extinct	33.9	38
Necrosaurus_cayluxi	extinct	33.9	37.2
Necrosaurus_cayluxi	extinct	33.9	37.2
Necrosaurus_cayluxi	extinct	33.9	38
Necrosaurus_cayluxi	extinct	33.9	37.2
Necrosaurus_cayluxi	extinct	33.9	38
Necrosaurus_cayluxi	extinct	33.9	38
Necrosaurus_cayluxi	extinct	33.9	38
Necrosaurus_eucarinatus	extinct	41.3	47.8
Necrosaurus_eucarinatus	extinct	33.9	38
Necrosaurus_eucarinatus	extinct	33.9	38
Necrosaurus_eucarinatus	extinct	33.9	38
Necrosaurus_eucarinatus	extinct	33.9	38
Necrosaurus_eucarinatus	extinct	33.9	37.2
Necrosaurus_eucarinatus	extinct	15.97	56
Necrosaurus	extinct	56	59.2
Necrosaurus	extinct	47.8	56
Necrosaurus	extinct	48.6	55.8
Necrosaurus	extinct	47.8	56
Necrosaurus	extinct	41.3	47.8
Necrosaurus	extinct	38	41.3
Necrosaurus	extinct	38	41.3
Necrosaurus	extinct	38	41.3
Necrosaurus	extinct	33.9	38
Necrosaurus	extinct	33.9	38
Necrosaurus	extinct	28.4	33.9
Necrosaurus	extinct	28.4	33.9
Necrosaurus	extinct	28.4	33.9
Necrosaurus	extinct	28.4	33.9
Necrosaurus	extinct	28.4	33.9
Necrosaurus	extinct	28.4	33.9
Necrosaurus	extinct	28.4	33.9
Necrosaurus	extinct	28.4	33.9
Blanus	extinct	15.97	56
Campinosaurus_woutersi	extinct	48.6	55.8
Palaeoblanus	extinct	23.03	28.4
Palaeoblanus	extinct	23.03	28.4
Amphisbaenidae	extinct	61.6	66
Amphisbaenidae	extinct	56	59.2
Amphisbaenidae	extinct	48.6	55.8
Amphisbaenidae	extinct	47.8	56
Amphisbaenidae	extinct	47.8	56
Amphisbaenidae	extinct	48.6	55.8
Amphisbaenidae	extinct	38	41.3
Amphisbaenidae	extinct	38	41.3
Amphisbaenidae	extinct	33.9	38
Amphisbaenidae	extinct	33.9	38
Amphisbaenidae	extinct	28.4	33.9
Amphisbaenidae	extinct	33.9	37.2
Amphisbaenidae	extinct	33.9	38
Amphisbaenidae	extinct	33.9	37.2
Amphisbaenidae	extinct	33.9	38
Amphisbaenidae	extinct	33.9	38
Amphisbaenidae	extinct	28.4	33.9
Amphisbaenidae	extinct	28.4	33.9
Amphisbaenidae	extinct	23.03	33.9
Amphisbaenidae	extinct	23.03	33.9
Amphisbaenidae	extinct	23.03	28.4
Amphisbaenidae	extinct	23.03	28.4
Amphisbaenidae	extinct	23.03	28.4
Amphisbaenidae	extinct	23.03	28.4
Plioplatecarpus	extinct	72.1	83.6
Lacerta_filholi	extinct	28.4	33.9
Scincoidea	extinct	28.4	33.9
Foliesaurus_boutersemensis	extinct	28.4	33.9
Dopasia_roqueprunensis	extinct	28.4	33.9
Necrosaurus	extinct	28.4	33.9
Anniealexandria	extinct	47.8	56
Blanidae	extinct	33.9	37.2
Blanidae	extinct	33.9	37.2
Blanidae	extinct	33.9	37.2
Blanidae	extinct	33.9	38
Blanidae	extinct	33.9	38
Louisamphisbaena_ferox	extinct	38	41.3
Paraplacosauriops_quercyi	extinct	48.6	55.8
Iguanidae	extinct	23.03	28.4
Iguanidae	extinct	23.03	28.4
Geiseltaliellus_pradiguensis	extinct	33.9	38
Geiseltaliellus	extinct	33.9	38
Pseudolacerta	extinct	33.9	38
Iguania	extinct	33.9	38
Gekkota	extinct	33.9	38
Gekkota	extinct	33.9	38
Gekkota	extinct	33.9	38
Gekkota	extinct	33.9	38
Dormaalisaurus_rossmanni	extinct	33.9	38
Dormaalisaurus_girardoti	extinct	33.9	38
Gracilicerta_sindexi	extinct	33.9	38
Lacertidae	extinct	33.9	38
Lacertidae	extinct	33.9	38
Cordyliformes	extinct	33.9	38
Scincidae	extinct	33.9	38
Blanidae	extinct	33.9	38
Glyptosaurini	extinct	33.9	38
Glyptosaurinae	extinct	33.9	38
Anguinae	extinct	33.9	38
Brevisaurus_smithi	extinct	33.9	38
Gekkota	extinct	23.03	28.4
Gekkota	extinct	23.03	28.4
Dracaenosaurus_croizeti	extinct	23.03	28.4
Dracaenosaurus_croizeti	extinct	23.03	28.4
Dracaenosaurus	extinct	23.03	28.4
Pseudeumeces_cadurcensis	extinct	23.03	28.4
Pseudeumeces_cadurcensis	extinct	23.03	28.4
Pseudeumeces	extinct	23.03	28.4
Mediolacerta_roceki	extinct	23.03	28.4
Mediolacerta_roceki	extinct	23.03	28.4
Plesiolacerta	extinct	23.03	28.4
Lacertidae	extinct	23.03	28.4
Lacertidae	extinct	23.03	28.4
Blanidae	extinct	23.03	28.4
Blanidae	extinct	23.03	28.4
Palaeoblanus_tobieni	extinct	23.03	28.4
Amphisbaenia	extinct	23.03	28.4
Amphisbaenia	extinct	23.03	28.4
Scincomorpha	extinct	23.03	28.4
Scincomorpha	extinct	23.03	28.4
Ophisaurus	extinct	23.03	28.4
Ophisauromimus_coderetensis	extinct	23.03	28.4
Ophisauromimus_coderetensis	extinct	23.03	28.4
Ophisauromimus	extinct	23.03	28.4
Anguidae	extinct	23.03	28.4
Anguidae	extinct	23.03	28.4
Squamata	extinct	23.03	28.4
Squamata	extinct	23.03	28.4
Cadurcogekko_verus	extinct	33.9	38
Anolis	extinct	20.43	30.8
Anolis	extinct	20.43	30.8
Iguanidae	extinct	20.43	30.8
Iguaninae	extinct	20.43	30.8
Eublepharidae	extinct	20.43	30.8
Rhineuridae	extinct	20.43	30.8
Scincidae	extinct	20.43	30.8
Anolis	extinct	15.97	20.43
Basiliscus	extinct	15.97	20.43
Iguaninae	extinct	15.97	20.43
Phrynosomatinae	extinct	15.97	20.43
Scincidae	extinct	15.97	20.43
Teiidae	extinct	15.97	20.43
Shinisauria	extinct	40.4	46.2
Zephyrosauridion_hypsochorosus	extinct	37.2	48.6
Talosaurus_tribolosus	extinct	37.2	48.6
Mergenagama_paurosa	extinct	37.2	48.6
Scincomorpha	extinct	37.2	48.6
Scincomorpha	extinct	37.2	48.6
Platynota	extinct	37.2	48.6
Apodosauriscus_minutus	extinct	50.3	55.8
Glyptosaurinae	extinct	50.3	55.8
Glyptosaurinae	extinct	50.3	55.8
Glyptosaurinae	extinct	50.3	55.8
Eodiploglossus_borealis	extinct	50.3	55.8
Gerrhonotinae	extinct	50.3	55.8
Globaura_venusta	extinct	70.6	83.5
Eoxanta_lacertifrons	extinct	70.6	83.5
Carusia_intermedia	extinct	70.6	83.5
Pleurodontagama_aenigmatodes	extinct	70.6	83.5
Gerandogekko_arambourgi	extinct	20.44	23.03
Gerandogekko_gaillardi	extinct	11.1	15.97
Euleptes_gallica	extinct	20	22.4
Euleptes_gallica	extinct	15.97	20
Euleptes	extinct	12.75	13.65
Pygopus_hortulanus	extinct	15.97	23.03
Sphaerodactylus_dommeli	extinct	13.82	20.44
Sphaerodactylus_ciguapa	extinct	13.82	20.44
Palaeogekko_risgoviensis	extinct	12.75	13.65
Tarentola	extinct	11.608	15.97
Khaichinsaurus_reshetovi	extinct	37.2	48.6
Lentisaurus_giganteus	extinct	37.2	48.6
Graminisaurus_interruptus	extinct	37.2	48.6
Agamimus_gracilis	extinct	37.2	48.6
Lavatisaurus_elegans	extinct	37.2	48.6
Acrodontopsis_robustus	extinct	37.2	48.6
Tinosaurus_yuanquensis	extinct	33.9	37.2
Hemishinisaurus_latifrons	extinct	33.9	37.2
Scincidae	extinct	33.9	37.2
Brevidensilacerta_xichuanensis	extinct	37.2	48.6
Tinosaurus_lushihensis	extinct	37.2	48.6
Creberidentat_henanensis	extinct	37.2	48.6
Arretosaurus_ornatus	extinct	28.4	33.9
Dornosaurus_gobiensis	extinct	37.2	48.6
Khaichinguana_eocaenica	extinct	37.2	48.6
Ergiliinsaurus_postumus	extinct	28.4	33.9
Ergiliinsaurus_postumus	extinct	28.4	33.9
Barbaturex_morrisoni	extinct	38	41.3
Coprophis_dakotaensis	extinct	33.3	33.9
Tinosaurus_stenodon	extinct	46.2	50.3
Tinosaurus_pristinus	extinct	46.2	50.3
Rhineura_hatcherii	extinct	33.3	33.9
Rhineura_hatcherii	extinct	33.3	33.9
Rhineura_hatcherii	extinct	33.3	33.9
Rhineura_hatcherii	extinct	33.9	37.2
Rhineura_hatcherii	extinct	33.3	33.9
Lestophis_anceps	extinct	46.2	50.3
Hyporhina_antiqua	extinct	33.3	33.9
Saniwa_ensidens	extinct	46.2	50.3
Saniwa_ensidens	extinct	46.2	50.3
Saniwa_ensidens	extinct	46.2	50.3
Saniwa_ensidens	extinct	46.2	50.3
Saniwa_ensidens	extinct	50.3	55.8
Saniwa_ensidens	extinct	37.2	48.6
Saniwa_ensidens	extinct	46.2	50.3
Saniwa_ensidens	extinct	33.9	37.2
Saniwa_ensidens	extinct	46.2	50.3
Saniwa_ensidens	extinct	37.2	48.6
Saniwa_ensidens	extinct	37.2	48.6
Saniwa_ensidens	extinct	46.2	50.3
Saniwa_ensidens	extinct	46.2	50.3
Saniwa_ensidens	extinct	40.4	46.2
Saniwa_ensidens	extinct	40.4	46.2
Saniwa_ensidens	extinct	46.2	50.3
Saniwa	extinct	33.3	33.9
Saniwa	extinct	46.2	50.3
Palaeosaniwa_canadensis	extinct	66	70.6
Palaeosaniwa_canadensis	extinct	70.6	83.5
Parasaniwa_wyomingensis	extinct	66	72.1
Parasaniwa_wyomingensis	extinct	66	72.1
Lowesaurus_matthewi	extinct	33.3	33.9
Lowesaurus_matthewi	extinct	30.8	33.3
Glyptosaurus_sylvestris	extinct	46.2	50.3
Paraglyptosaurus_princeps	extinct	46.2	50.3
Paraglyptosaurus_princeps	extinct	37.2	48.6
Paraglyptosaurus_princeps	extinct	46.2	50.3
Glyptosaurus_sylvestris	extinct	46.2	50.3
Glyptosaurus	extinct	37.2	48.6
Paraglyptosaurus_princeps	extinct	46.2	50.3
Paraglyptosaurus_princeps	extinct	46.2	50.3
Helodermoides_tuberculatus	extinct	33.9	37.2
Glyptosaurus	extinct	50.3	55.8
Paraglyptosaurus_yatkolai	extinct	50.3	55.8
Glyptosaurus	extinct	50.3	55.8
Helodermoides_tuberculatus	extinct	33.3	33.9
Glyptosaurus	extinct	40.4	46.2
Glyptosaurus	extinct	40.4	46.2
Paraglyptosaurus_princeps	extinct	46.2	50.3
Glyptosaurus	extinct	37.2	48.6
Peltosaurus_granulosus	extinct	33.3	33.9
Peltosaurus_granulosus	extinct	33.3	33.9
Peltosaurus_granulosus	extinct	33.3	33.9
Peltosaurus_granulosus	extinct	33.3	33.9
Peltosaurus_granulosus	extinct	33.3	33.9
Peltosaurus_granulosus	extinct	33.3	33.9
Peltosaurus_granulosus	extinct	33.3	33.9
Peltosaurus_granulosus	extinct	33.3	33.9
Peltosaurus_granulosus	extinct	33.3	33.9
Peltosaurus_granulosus	extinct	20.43	30.8
Peltosaurus_granulosus	extinct	23.03	33.9
Peltosaurus_granulosus	extinct	33.3	33.9
Peltosaurus_granulosus	extinct	33.3	33.9
Peltosaurus_granulosus	extinct	23.03	33.9
Glyptosaurus	extinct	23.03	33.9
Odaxosaurus_piger	extinct	66	70.6
Peltosaurus	extinct	33.9	37.2
Melanosaurus_maximus	extinct	50.3	55.8
Melanosaurus_maximus	extinct	50.3	55.8
Melanosaurus_maximus	extinct	50.3	55.8
Melanosaurus_maximus	extinct	50.3	55.8
Xestops_vagans	extinct	46.2	50.3
Squamata	extinct	37.2	48.6
Anguidae	extinct	37.2	48.6
Anguidae	extinct	37.2	48.6
Anguidae	extinct	37.2	48.6
Parophisaurus_pawneensis	extinct	23.03	33.9
Lacertilia	extinct	33.3	33.9
Lacertilia	extinct	33.9	37.2
Machaerosaurus_torrejonensis	extinct	61.7	63.3
Exostinus_lancensis	extinct	66	70.6
Palaeosaniwa_canadensis	extinct	66	70.6
Odaxosaurus_piger	extinct	66	70.6
Odaxosaurus_piger	extinct	66	72.1
Exostinus_lancensis	extinct	66	72.1
Teiidae	extinct	66	72.1
Teiidae	extinct	66	72.1
Teiidae	extinct	66	72.1
Teiidae	extinct	66	70.6
Boavus_occidentalis	extinct	46.2	50.3
Lacertilia	extinct	38	41.3
Serpentes	extinct	38	41.3
Boavus_occidentalis	extinct	46.2	50.3
Boavus_occidentalis	extinct	46.2	50.3
Boavus_occidentalis	extinct	46.2	50.3
Boavus_occidentalis	extinct	46.2	50.3
Boavus_occidentalis	extinct	46.2	50.3
Boavus_brevis	extinct	46.2	50.3
Boavus_idelmani	extinct	46.2	50.3
Ogmophis_oregonensis	extinct	20.43	30.8
Ogmophis_compactus	extinct	33.9	37.2
Ogmophis_compactus	extinct	33.3	33.9
Calamagras_murivorus	extinct	33.3	33.9
Calamagras_murivorus	extinct	33.3	33.9
Calamagras_angulatus	extinct	33.3	33.9
Calamagras_talpivorus	extinct	33.3	33.9
Peltosaurus_granulosus	extinct	33.3	33.9
Peltosaurus_granulosus	extinct	33.3	33.9
Coluber_constrictor	extinct	0.3	1.8
Crotalus	extinct	0.3	1.8
Coluber_constrictor	extinct	0.0117	2.588
Coluber_acuminatus	extinct	0.3	1.8
Coluber	extinct	0.3	1.8
Drymarchon_corais	extinct	0.0117	2.588
Pituophis	extinct	0.0117	2.588
Pituophis	extinct	0.3	1.8
Natrix	extinct	0.3	1.8
Thamnophis	extinct	0.0117	2.588
Serpentes	extinct	0.0117	2.588
Thamnophis	extinct	1.8	4.9
Colubridae	extinct	2.588	5.333
Crotalus	extinct	0.0117	2.588
Crotalus	extinct	0.0117	2.588
Crotalus	extinct	0.012	0.3
Crotalus	extinct	0.012	1.8
Crotalus_adamanteus	extinct	0.0117	2.588
Crotalus_adamanteus	extinct	0.0117	0.126
Crotalus_adamanteus	extinct	0.0117	0.126
Crotalus_adamanteus	extinct	0.0117	2.588
Neurodromicus_dorsalis	extinct	33.3	33.9
Lithophis_sargenti	extinct	46.2	50.3
Cheilophis_huerfanoensis	extinct	46.2	50.3
Cheilophis_huerfanoensis	extinct	33.3	33.9
Helagras_prisciformis	extinct	63.3	66
Helagras_prisciformis	extinct	61.7	63.3
Coniophis_precedens	extinct	66	70.6
Lestophis_crassus	extinct	46.2	50.3
Rhineura_hatcherii	extinct	33.3	33.9
Helodermoides_tuberculatus	extinct	33.3	33.9
Anguidae	extinct	50.3	55.8
Peltosaurus	extinct	61.7	63.3
Paraprionosaurus_wyomingensis	extinct	46.2	50.3
Tinosaurus_asiaticus	extinct	37.2	48.6
Crythiosaurus_mongoliensis	extinct	28.4	33.9
Helodermoides_mongoliensis	extinct	37.2	48.6
Boidae	extinct	23.03	28.4
Tinosaurus_indicus	extinct	47.8	56
Platyspondylophis_tadkeshwarensis	extinct	47.8	56
Madtsoiidae	extinct	47.8	56
Palaeophis_vastaniensis	extinct	47.8	56
Boidae	extinct	47.8	56
Procerophis_sahnii	extinct	47.8	56
Thaumastophis_missiaeni	extinct	47.8	56
Palaeophis_vastaniensis	extinct	47.8	56
Dyticonastis_rensbergeri	extinct	20.43	30.8
Dyticonastis_rensbergeri	extinct	20.43	30.8
Dyticonastis_rensbergeri	extinct	20.43	30.8
Ophidia	extinct	23.03	28.4
Lacertilia	extinct	15.97	23.03
Varanus	extinct	15.97	23.03
Varanidae	extinct	15.97	23.03
Lacertilia	extinct	15.97	23.03
Ophidia	extinct	15.97	23.03
Varanidae	extinct	15.97	23.03
Ophidia	extinct	15.97	23.03
Melanosaurus	extinct	46.2	50.3
Dunnophis_microechinis	extinct	46.2	50.3
Rhineura_hatcherii	extinct	33.3	33.9
Rhineura_hatcherii	extinct	33.3	33.9
Rhineura_hatcherii	extinct	33.3	33.9
Rhineura_hatcherii	extinct	33.3	33.9
Rhineura_hatcherii	extinct	33.3	33.9
Rhineura_hatcherii	extinct	33.3	33.9
Rhineura	extinct	33.3	33.9
Rhineura_hatcherii	extinct	33.3	33.9
Tethysaurinae	extinct	89.3	93.5
Mosasauroidea	extinct	89.3	93.5
Squamata	extinct	70.6	83.5
Mosasauridae	extinct	70.6	83.5
Lamiasaura_ferox	extinct	66	70.6
Proegernia_palankarinnensis	extinct	23.03	28.4
Cryptolacerta_hassiaca	extinct	40.4	48.6
Natrix_mlynarskii	extinct	15.97	56
Natrix_mlynarskii	extinct	28.4	33.9
Coluber_cadurci	extinct	28.4	33.9
Coluber_cadurci	extinct	28.4	33.9
Coluber_cadurci	extinct	28.4	33.9
Coluber_cadurci	extinct	28.4	33.9
Coluber_cadurci	extinct	28.4	33.9
Coluber_cadurci	extinct	23.03	33.9
Palaeopython_cadurcensis	extinct	15.97	56
Palaeopython_filholi	extinct	15.97	56
Palaeopython_filholi	extinct	33.9	37.2
Palaeopython_filholi	extinct	33.9	37.2
Bransateryx_vireti	extinct	23.03	33.9
Bransateryx_vireti	extinct	23.03	28.4
Alethinophidia	extinct	61.6	66
Plesiotortrix_edwardsi	extinct	15.97	56
Palaeopython_neglectus	extinct	15.97	56
Paleryx_cayluxi	extinct	15.97	56
Palaeophis	extinct	37.2	48.6
Cadurcoboa_insolita	extinct	33.9	38
Bicuspidon_smikros	extinct	93.9	100.5
Bicuspidon_smikros	extinct	93.5	99.6
Utahgenys_antongai	extinct	93.5	99.6
Dakotaseps_gillettorum	extinct	93.9	100.5
Scincoidea	extinct	93.5	99.6
Scincoidea	extinct	93.5	99.6
Scincoidea	extinct	93.9	100.5
Webbsaurus_lofgreni	extinct	93.9	100.5
Scincomorpha	extinct	93.9	100.5
Scincomorpha	extinct	93.9	100.5
Cnodontosaurus_suchockii	extinct	93.9	100.5
Platynota	extinct	93.9	100.5
Platynota	extinct	93.5	99.6
Anguimorpha	extinct	93.9	100.5
Anguimorpha	extinct	93.5	99.6
Coniophis	extinct	93.9	100.5
Cadurceryx	extinct	33.9	38
Dunnophis_cadurcensis	extinct	33.9	38
Amphisbaenia	extinct	38	41.3
Boidae	extinct	38	41.3
Paraplatyspondylia_batesi	extinct	33.9	37.2
Palaeopython_cadurcensis	extinct	33.9	37.2
Palaeopython_cadurcensis	extinct	33.9	37.2
Cadurceryx_pearchi	extinct	33.9	37.2
Calamagras	extinct	33.9	37.2
Dunnophis	extinct	33.9	37.2
Vectophis_wardi	extinct	33.9	37.2
Russellophis	extinct	38	41.3
Russellophis_tenuis	extinct	33.9	37.2
Paleryx_rhombifer	extinct	33.9	37.2
Paleryx_rhombifer	extinct	33.9	37.2
Paleryx	extinct	33.9	37.2
Proiguana	extinct	33.9	37.2
Heterodontagama_borsukae	extinct	47.8	56
Suratagama_neeraae	extinct	47.8	56
Indiagama_gujarata	extinct	47.8	56
Rhodanogekko_vireti	extinct	41.3	47.8
Plesiolacerta_lydekkeri	extinct	41.3	47.8
Anguis	extinct	41.3	47.8
Anguini	extinct	41.3	47.8
Necrosaurus	extinct	41.3	47.8
Platynota	extinct	41.3	47.8
Anguinae	extinct	41.3	47.8
Glyptosaurinae	extinct	41.3	47.8
Coniophis	extinct	41.3	47.8
Palaeopython	extinct	41.3	47.8
Boidae	extinct	41.3	47.8
Boidae	extinct	33.9	38
Szyndlaria_aureomontensis	extinct	41.3	47.8
Dunnophis_matronensis	extinct	41.3	47.8
Dunnophis_cadurcensis	extinct	41.3	47.8
Cadurcoboa	extinct	41.3	47.8
Boidae	extinct	41.3	47.8
Booidea	extinct	41.3	47.8
Russellophiidae	extinct	41.3	47.8
Headonophis_harrisoni	extinct	33.9	37.2
Cypressaurus	extinct	33.9	37.2
Oreithyia_oaklandi	extinct	33.9	37.2
Cypressaurus	extinct	33.9	37.2
Geiseltaliellus_maarius	extinct	40.4	48.6
Geiseltaliellus_longicaudus	extinct	41.3	47.8
Geiseltaliellus_longicaudus	extinct	41.3	47.8
Geiseltaliellus_longicaudus	extinct	41.3	47.8
Iguanidae	extinct	50.3	55.8
Xantusiidae	extinct	50.3	55.8
Palaeoxantusia	extinct	50.3	55.8
Anniealexandria_gansi	extinct	50.3	55.8
Apodosauriscus_thermophilus	extinct	50.3	55.8
Eodiploglossus	extinct	50.3	55.8
Gerrhonotinae	extinct	50.3	55.8
Proxestops	extinct	50.3	55.8
Glyptosaurinae	extinct	50.3	55.8
Gaultia_silvaticus	extinct	50.3	55.8
Provaranosaurus	extinct	50.3	55.8
Entomophontes_incrustatus	extinct	50.3	55.8
Saniwa	extinct	50.3	55.8
Saniwa	extinct	50.3	55.8
Suzanniwana	extinct	50.3	55.8
Suzanniwana	extinct	50.3	55.8
Suzanniwana_revenanta	extinct	50.3	55.8
Anolbanolis	extinct	50.3	55.8
Paranolis	extinct	50.3	55.8
Tinosaurus	extinct	50.3	55.8
Palepidophyma_paradisa	extinct	50.3	55.8
Palepidophyma_paradisa	extinct	50.3	55.8
Parasauromalus	extinct	50.3	55.8
Tinosaurus	extinct	50.3	55.8
Iguania	extinct	50.3	55.8
Palepidophyma_lilliputiana	extinct	50.3	55.8
Palaeoxantusia_amara	extinct	50.3	55.8
Palaeoxantusia_amara	extinct	50.3	55.8
Scincoideus_grassator	extinct	50.3	55.8
Scincoideus_grassator	extinct	50.3	55.8
Jepsibaena	extinct	50.3	55.8
Eodiploglossus_borealis	extinct	50.3	55.8
Gerrhonotinae	extinct	50.3	55.8
Anguidae	extinct	50.3	55.8
Xestops_savagei	extinct	50.3	55.8
Glyptosaurinae	extinct	50.3	55.8
Xestops_savagei	extinct	50.3	55.8
Glyptosaurinae	extinct	50.3	55.8
Arpadosaurus_sepulchralis	extinct	50.3	55.8
Glyptosaurus_agmodon	extinct	50.3	55.8
Entomophontes_incrustatus	extinct	50.3	55.8
Suzanniwana	extinct	50.3	55.8
Anolbanolis_geminus	extinct	50.3	55.8
Paranolis_delicatus	extinct	50.3	55.8
